category	path	line	matched_terms	excerpt	phase1_use
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	156	dispatch	ConcreteDetailedDispatchWitnessCorresponds	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	175	dispatch	A concrete dispatch witness identifies the translated selected occurrence.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	177	dispatch	theorem concreteDetailedDispatchWitness_occurrence	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	185	dispatch	ConcreteDetailedDispatchWitnessCorresponds	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	205	dispatch	A concrete dispatch witness identifies the exact generated reaction.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	207	dispatch	theorem concreteDetailedDispatchWitness_reaction	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	215	dispatch	ConcreteDetailedDispatchWitnessCorresponds	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	232	correspondence	Forward preservation of concrete detailed correspondence across one internal	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	311	correspondence	Backward preservation of concrete detailed correspondence across one internal	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	391	dispatch	Concrete wrapper around the established conditional forward dispatch theorem.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	396	dispatch	theorem concreteDetailed_dispatch_forward_of_compatible	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	402	dispatch	(hSourceDispatch :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	403	dispatch	DTR.MultiStoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	415	dispatch	StoreForwardDispatchCompatible	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	420	dispatch	LF.MultiStoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	427	dispatch	ConcreteDetailedDispatchWitnessCorresponds	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	445	dispatch	multiStore_dispatch_forward_of_compatible	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	446	dispatch	hSourceDispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	453	dispatch	hTargetDispatch,	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	462	dispatch	hTargetDispatch,	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	466	dispatch	concreteDetailedDispatchWitness_mk	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	473	dispatch	Concrete wrapper around the established backward dispatch theorem.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	475	dispatch	theorem concreteDetailed_dispatch_backward	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	481	dispatch	(hTargetDispatch :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	482	dispatch	LF.MultiStoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	498	dispatch	DTR.MultiStoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	504	dispatch	ConcreteDetailedDispatchWitnessCorresponds	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	522	dispatch	multiStore_dispatch_backward	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	523	dispatch	hTargetDispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	530	dispatch	hSourceDispatch,	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	539	dispatch	hSourceDispatch,	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	543	dispatch	concreteDetailedDispatchWitness_mk	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	553	dispatch	The DTR side remains in the same dispatch-ready phase while LF advances	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	554	dispatch	internally from `afterTime` to `dispatchReady`.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	562	dispatch	{dtrDispatch :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	563	dispatch	DTR.MultiStoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	572	dispatch	{lfDispatch :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	573	dispatch	LF.MultiStoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	590	dispatch	ConcreteDetailedDispatchWitnessCorresponds	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	601	dispatch	(.dispatchReady	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	606	dispatch	dtrDispatch)	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	612	dispatch	lfDispatch) ∧	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	624	dispatch	lfDispatch)	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	634	dispatch	(.dispatchReady	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	639	dispatch	lfDispatch) ∧	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	642	dispatch	(.dispatchReady	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	647	dispatch	dtrDispatch)	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	648	dispatch	(.dispatchReady	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	653	dispatch	lfDispatch) := by	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	661	dispatch	lfDispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	670	dispatch	Concrete phase preservation for a same-metric-time LF dispatch whose selected	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	674	dispatch	pre-dispatch state.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	682	dispatch	(dtrDispatch :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	683	dispatch	DTR.MultiStoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	692	dispatch	{lfDispatch :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	693	dispatch	LF.MultiStoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/ConcreteDetailedStateCorrespondence.lean	710	dispatch	ConcreteDetailedDispatchWitnessCorresponds	candidate evidence only; semantic classification requires Phase 2 inspection
