record_type	record_id	final_benchmark_id	mapping_status	matched_categories	record_json
obligation	DirectLFPayloadSelectionCompatibility:0014	payload--priority-selection--positive	accepted	priority	"{""classification"":""type_or_api_check"",""evidence_role"":""source-capability"",""final_benchmark_id"":""payload--priority-selection--positive"",""kind"":""#check"",""line_number"":""47"",""mapping_status"":""accepted"",""name_or_expression"":""#check Correctness.DirectLFPayloadSelectionCompatible.toBagQueueCorresponds"",""obligation_id"":""DirectLFPayloadSelectionCompatibility:0014"",""original_benchmark_candidate"":""test-direct-lfpayload-selection-compatibility"",""test_file"":""Relico/Tests/DirectLFPayloadSelectionCompatibility.lean""}"
obligation	DirectLFPayloadSelectionCompatibility:0015	payload--priority-selection--positive	accepted	priority	"{""classification"":""type_or_api_check"",""evidence_role"":""source-capability"",""final_benchmark_id"":""payload--priority-selection--positive"",""kind"":""#check"",""line_number"":""50"",""mapping_status"":""accepted"",""name_or_expression"":""#check Correctness.DirectLFPayloadSelectionCompatible.perm_source"",""obligation_id"":""DirectLFPayloadSelectionCompatibility:0015"",""original_benchmark_candidate"":""test-direct-lfpayload-selection-compatibility"",""test_file"":""Relico/Tests/DirectLFPayloadSelectionCompatibility.lean""}"
obligation	DirectLFPayloadSelectionCompatibility:0016	payload--priority-selection--positive	accepted	priority	"{""classification"":""type_or_api_check"",""evidence_role"":""source-capability"",""final_benchmark_id"":""payload--priority-selection--positive"",""kind"":""#check"",""line_number"":""53"",""mapping_status"":""accepted"",""name_or_expression"":""#check Correctness.DirectLFPayloadSelectionCompatible.perm_target"",""obligation_id"":""DirectLFPayloadSelectionCompatibility:0016"",""original_benchmark_candidate"":""test-direct-lfpayload-selection-compatibility"",""test_file"":""Relico/Tests/DirectLFPayloadSelectionCompatibility.lean""}"
obligation	DirectLFPayloadSelectionCompatibility:0017	payload--priority-selection--positive	accepted	priority	"{""classification"":""type_or_api_check"",""evidence_role"":""source-capability"",""final_benchmark_id"":""payload--priority-selection--positive"",""kind"":""#check"",""line_number"":""56"",""mapping_status"":""accepted"",""name_or_expression"":""#check Correctness.directLFPayloadSelectionCompatible_nil"",""obligation_id"":""DirectLFPayloadSelectionCompatibility:0017"",""original_benchmark_candidate"":""test-direct-lfpayload-selection-compatibility"",""test_file"":""Relico/Tests/DirectLFPayloadSelectionCompatibility.lean""}"
obligation	DirectLFPayloadSelectionCompatibility:0018	payload--priority-selection--positive	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""payload--priority-selection--positive"",""kind"":""example"",""line_number"":""59"",""mapping_status"":""accepted"",""name_or_expression"":""example@59"",""obligation_id"":""DirectLFPayloadSelectionCompatibility:0018"",""original_benchmark_candidate"":""test-direct-lfpayload-selection-compatibility"",""test_file"":""Relico/Tests/DirectLFPayloadSelectionCompatibility.lean""}"
obligation	DirectLFPayloadSelectionCompatibility:0019	payload--priority-selection--positive	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""payload--priority-selection--positive"",""kind"":""example"",""line_number"":""70"",""mapping_status"":""accepted"",""name_or_expression"":""example@70"",""obligation_id"":""DirectLFPayloadSelectionCompatibility:0019"",""original_benchmark_candidate"":""test-direct-lfpayload-selection-compatibility"",""test_file"":""Relico/Tests/DirectLFPayloadSelectionCompatibility.lean""}"
obligation	DirectLFPayloadSelectionCompatibility:0020	payload--priority-selection--positive	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""payload--priority-selection--positive"",""kind"":""example"",""line_number"":""87"",""mapping_status"":""accepted"",""name_or_expression"":""example@87"",""obligation_id"":""DirectLFPayloadSelectionCompatibility:0020"",""original_benchmark_candidate"":""test-direct-lfpayload-selection-compatibility"",""test_file"":""Relico/Tests/DirectLFPayloadSelectionCompatibility.lean""}"
obligation	DirectLFPayloadSelectionRemoval:0001	payload--priority-selection--positive	accepted	priority	"{""classification"":""type_or_api_check"",""evidence_role"":""source-capability"",""final_benchmark_id"":""payload--priority-selection--positive"",""kind"":""#check"",""line_number"":""8"",""mapping_status"":""accepted"",""name_or_expression"":""#check Correctness.directLFPayloadAlignedRemoval_of_source"",""obligation_id"":""DirectLFPayloadSelectionRemoval:0001"",""original_benchmark_candidate"":""test-direct-lfpayload-selection-removal"",""test_file"":""Relico/Tests/DirectLFPayloadSelectionRemoval.lean""}"
obligation	DirectLFPayloadSelectionRemoval:0002	payload--priority-selection--positive	accepted	priority	"{""classification"":""type_or_api_check"",""evidence_role"":""source-capability"",""final_benchmark_id"":""payload--priority-selection--positive"",""kind"":""#check"",""line_number"":""10"",""mapping_status"":""accepted"",""name_or_expression"":""#check Correctness.directLFPayloadAlignedRemoval_of_target"",""obligation_id"":""DirectLFPayloadSelectionRemoval:0002"",""original_benchmark_candidate"":""test-direct-lfpayload-selection-removal"",""test_file"":""Relico/Tests/DirectLFPayloadSelectionRemoval.lean""}"
obligation	DirectLFPayloadSelectionRemoval:0003	payload--priority-selection--positive	accepted	priority	"{""classification"":""type_or_api_check"",""evidence_role"":""source-capability"",""final_benchmark_id"":""payload--priority-selection--positive"",""kind"":""#check"",""line_number"":""11"",""mapping_status"":""accepted"",""name_or_expression"":""#check Correctness.DirectLFPayloadOrderedSelectionCompatible.remove_source"",""obligation_id"":""DirectLFPayloadSelectionRemoval:0003"",""original_benchmark_candidate"":""test-direct-lfpayload-selection-removal"",""test_file"":""Relico/Tests/DirectLFPayloadSelectionRemoval.lean""}"
obligation	DirectLFPayloadSelectionRemoval:0004	payload--priority-selection--positive	accepted	priority	"{""classification"":""type_or_api_check"",""evidence_role"":""source-capability"",""final_benchmark_id"":""payload--priority-selection--positive"",""kind"":""#check"",""line_number"":""12"",""mapping_status"":""accepted"",""name_or_expression"":""#check Correctness.DirectLFPayloadOrderedSelectionCompatible.remove_target"",""obligation_id"":""DirectLFPayloadSelectionRemoval:0004"",""original_benchmark_candidate"":""test-direct-lfpayload-selection-removal"",""test_file"":""Relico/Tests/DirectLFPayloadSelectionRemoval.lean""}"
obligation	DirectLFPayloadSelectionRemoval:0005	payload--priority-selection--positive	accepted	priority	"{""classification"":""type_or_api_check"",""evidence_role"":""source-capability"",""final_benchmark_id"":""payload--priority-selection--positive"",""kind"":""#check"",""line_number"":""13"",""mapping_status"":""accepted"",""name_or_expression"":""#check Correctness.DirectLFPayloadSelectionCompatible.remove_source"",""obligation_id"":""DirectLFPayloadSelectionRemoval:0005"",""original_benchmark_candidate"":""test-direct-lfpayload-selection-removal"",""test_file"":""Relico/Tests/DirectLFPayloadSelectionRemoval.lean""}"
obligation	DirectLFPayloadSelectionRemoval:0006	payload--priority-selection--positive	accepted	priority	"{""classification"":""type_or_api_check"",""evidence_role"":""source-capability"",""final_benchmark_id"":""payload--priority-selection--positive"",""kind"":""#check"",""line_number"":""14"",""mapping_status"":""accepted"",""name_or_expression"":""#check Correctness.DirectLFPayloadSelectionCompatible.remove_target"",""obligation_id"":""DirectLFPayloadSelectionRemoval:0006"",""original_benchmark_candidate"":""test-direct-lfpayload-selection-removal"",""test_file"":""Relico/Tests/DirectLFPayloadSelectionRemoval.lean""}"
obligation	DirectLFPayloadSelectionRemoval:0007	payload--priority-selection--positive	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""payload--priority-selection--positive"",""kind"":""example"",""line_number"":""15"",""mapping_status"":""accepted"",""name_or_expression"":""example@15"",""obligation_id"":""DirectLFPayloadSelectionRemoval:0007"",""original_benchmark_candidate"":""test-direct-lfpayload-selection-removal"",""test_file"":""Relico/Tests/DirectLFPayloadSelectionRemoval.lean""}"
obligation	DirectLFPayloadSelectionRemoval:0008	payload--priority-selection--positive	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""payload--priority-selection--positive"",""kind"":""example"",""line_number"":""48"",""mapping_status"":""accepted"",""name_or_expression"":""example@48"",""obligation_id"":""DirectLFPayloadSelectionRemoval:0008"",""original_benchmark_candidate"":""test-direct-lfpayload-selection-removal"",""test_file"":""Relico/Tests/DirectLFPayloadSelectionRemoval.lean""}"
obligation	DirectLFRuntimeStateCorrespondence:0001	finite-store--priority-selection--positive	accepted	priority|correspondence	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""finite-store--priority-selection--positive"",""kind"":""theorem"",""line_number"":""8"",""mapping_status"":""accepted"",""name_or_expression"":""runtime_contains_structural_correspondence"",""obligation_id"":""DirectLFRuntimeStateCorrespondence:0001"",""original_benchmark_candidate"":""test-direct-lfruntime-state-correspondence"",""test_file"":""Relico/Tests/DirectLFRuntimeStateCorrespondence.lean""}"
obligation	DirectLFRuntimeStateCorrespondence:0002	finite-store--priority-selection--positive	accepted	priority|correspondence	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""finite-store--priority-selection--positive"",""kind"":""theorem"",""line_number"":""26"",""mapping_status"":""accepted"",""name_or_expression"":""runtime_contains_pending_not_past"",""obligation_id"":""DirectLFRuntimeStateCorrespondence:0002"",""original_benchmark_candidate"":""test-direct-lfruntime-state-correspondence"",""test_file"":""Relico/Tests/DirectLFRuntimeStateCorrespondence.lean""}"
obligation	DirectLFRuntimeStateCorrespondence:0003	finite-store--priority-selection--positive	accepted	priority|correspondence	"{""classification"":""type_or_api_check"",""evidence_role"":""source-capability"",""final_benchmark_id"":""finite-store--priority-selection--positive"",""kind"":""#check"",""line_number"":""42"",""mapping_status"":""accepted"",""name_or_expression"":""#check Correctness.DirectLFRuntimeStateCorresponds"",""obligation_id"":""DirectLFRuntimeStateCorrespondence:0003"",""original_benchmark_candidate"":""test-direct-lfruntime-state-correspondence"",""test_file"":""Relico/Tests/DirectLFRuntimeStateCorrespondence.lean""}"
obligation	DirectLFRuntimeStateCorrespondence:0004	finite-store--priority-selection--positive	accepted	priority|correspondence	"{""classification"":""type_or_api_check"",""evidence_role"":""source-capability"",""final_benchmark_id"":""finite-store--priority-selection--positive"",""kind"":""#check"",""line_number"":""45"",""mapping_status"":""accepted"",""name_or_expression"":""#check Correctness.DirectLFRuntimeStateCorresponds.toBagQueueCorresponds"",""obligation_id"":""DirectLFRuntimeStateCorrespondence:0004"",""original_benchmark_candidate"":""test-direct-lfruntime-state-correspondence"",""test_file"":""Relico/Tests/DirectLFRuntimeStateCorrespondence.lean""}"
obligation	DirectLFRuntimeStateCorrespondence:0005	finite-store--priority-selection--positive	accepted	priority|correspondence	"{""classification"":""type_or_api_check"",""evidence_role"":""source-capability"",""final_benchmark_id"":""finite-store--priority-selection--positive"",""kind"":""#check"",""line_number"":""48"",""mapping_status"":""accepted"",""name_or_expression"":""#check Correctness.DirectLFRuntimeStateCorresponds.selectionCompatible"",""obligation_id"":""DirectLFRuntimeStateCorrespondence:0005"",""original_benchmark_candidate"":""test-direct-lfruntime-state-correspondence"",""test_file"":""Relico/Tests/DirectLFRuntimeStateCorrespondence.lean""}"
obligation	DirectLFRuntimeStateCorrespondence:0006	finite-store--priority-selection--positive	accepted	priority|correspondence	"{""classification"":""type_or_api_check"",""evidence_role"":""source-capability"",""final_benchmark_id"":""finite-store--priority-selection--positive"",""kind"":""#check"",""line_number"":""51"",""mapping_status"":""accepted"",""name_or_expression"":""#check Correctness.directLF_multiStore_step_forward_runtime"",""obligation_id"":""DirectLFRuntimeStateCorrespondence:0006"",""original_benchmark_candidate"":""test-direct-lfruntime-state-correspondence"",""test_file"":""Relico/Tests/DirectLFRuntimeStateCorrespondence.lean""}"
